Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1
6.480000e+01	0	0	-6.415815e+00	-5.792268e+00	
6.485000e+01	0	0	2.973686e+01	-6.235070e+00	
6.490000e+01	0	0	-8.233596e+00	9.312841e+00	
6.495000e+01	0	0	2.312828e+01	-1.125003e+01	
65	0	0	1.018894e+01	1.223493e+01	
6.505000e+01	0	0	-1.532232e+01	1.196346e+01	
6.510000e+01	0	0	8.299103e+00	-6.122705e-01	
6.515000e+01	0	0	-4.126060e+00	5.648913e+00	
6.520000e+01	0	0	-1.306882e+01	5.298862e+00	
6.525000e+01	0	0	9.180818e+00	-1.394140e+01	
6.530000e+01	0	0	7.823305e+00	2.957805e+01	
6.535000e+01	0	0	9.386501e+00	1.316858e+01	
6.540000e+01	0	0	6.858293e+00	3.850001e+00	
6.545000e+01	0	0	-3.399814e+00	-3.221386e+01	
6.550000e+01	0	0	-9.959558e+00	-1.298873e+01	
6.555000e+01	0	0	2.337559e+01	-1.492577e+01	
6.560000e+01	0	0	-1.564110e+01	1.774368e+00	
6.565000e+01	0	0	-1.791353e+01	1.185004e+01	
6.570000e+01	0	0	1.450680e+00	-1.226053e+01	
6.575000e+01	0	0	1.485600e+01	-3.413514e+00	
6.580000e+01	0	0	5.791695e+00	2.386935e+00	
6.585000e+01	0	0	1.062543e+00	-7.045358e+00	
6.590000e+01	0	0	-1.159988e+01	-5.730404e+00	
6.595000e+01	0	0	5.112639e+00	3.843572e+00	
66	0	0	6.035345e+00	5.730577e+00	
6.605000e+01	0	0	8.496499e+00	3.275536e+01	
6.610000e+01	0	0	1.555689e+01	1.402187e+01	
6.615000e+01	0	0	-1.154370e+01	1.372964e+01	
6.620000e+01	0	0	-6.407336e+00	5.262132e+00	
6.625000e+01	0	0	1.286856e+00	1.609706e+01	
6.630000e+01	0	0	1.085413e+01	-1.602123e+01	
6.635000e+01	0	0	-1.448781e+01	6.946368e+00	
6.640000e+01	0	0	9.735962e+00	5.248135e+00	
6.645000e+01	0	0	-2.142301e+01	-7.688004e+00	
6.650000e+01	0	0	-5.250320e+00	7.655272e+00	
6.655000e+01	0	0	-5.577348e+00	1.141183e+01	
6.660000e+01	0	0	1.386252e+01	-6.218431e+00	
6.665000e+01	0	0	-1.415868e+01	2.204035e+01	
6.670000e+01	0	0	6.864090e+00	2.366733e+00	
6.675000e+01	0	0	1.414352e+01	-6.159547e+00	
6.680000e+01	0	0	-6.946821e+00	3.392549e+00	
6.685000e+01	0	0	1.435098e+01	-1.640081e+01	
6.690000e+01	0	0	2.185339e+01	-7.443157e+00	
6.695000e+01	0	0	-1.091471e+00	-4.247528e+00	
67	0	0	-2.153425e+00	6.535066e+00	
6.705000e+01	0	0	-2.335023e+01	-1.013755e+01	
6.710000e+01	0	0	-3.861705e+00	1.208981e+00	
6.715000e+01	0	0	-7.088729e+00	-1.882783e+01	
6.720000e+01	0	0	1.490418e+01	1.505634e+01	
6.725000e+01	0	0	-6.389555e+00	1.349457e+01	
6.730000e+01	0	0	-1.505589e+01	7.628390e+00	
6.735000e+01	0	0	1.660378e+01	-1.286991e+01	
6.740000e+01	0	0	-3.940799e+00	1.649304e+01	
6.745000e+01	0	0	1.248749e+00	-6.086066e-01	
6.750000e+01	0	0	1.985494e+01	-1.488019e+01	
6.755000e+01	0	0	-1.546406e+01	4.531179e+00	
6.760000e+01	0	0	-6.411201e+00	1.567993e+01	
6.765000e+01	0	0	-1.116227e+01	-6.061314e+00	
6.770000e+01	0	0	1.311255e+01	1.217562e+01	
6.775000e+01	0	0	-2.155585e+01	6.471154e+00	
6.780000e+01	0	0	-2.997476e-01	-2.190077e+01	
6.785000e+01	0	0	5.083316e+00	-1.399773e+00	
6.790000e+01	0	0	5.053593e+00	1.224382e+01	
6.795000e+01	0	0	-5.461350e+00	-5.615618e+00	
68	0	0	-7.933580e+00	1.294625e+01	
6.805000e+01	0	0	4.198690e-02	-1.947741e+01	
6.810000e+01	0	0	-1.288550e+01	2.468217e+01	
6.815000e+01	0	0	-4.455108e+00	1.546140e+00	
6.820000e+01	0	0	2.951069e+00	2.300049e+00	
6.825000e+01	0	0	-3.958066e+01	8.597063e+00	
6.830000e+01	0	0	1.048511e+01	-1.657264e+00	
6.835000e+01	0	0	5.917545e+00	-7.974132e+00	
6.840000e+01	0	0	-4.342934e+00	7.900625e+00	
6.845000e+01	0	0	-2.795371e+01	1.487779e+01	
6.850000e+01	0	0	-4.056973e+00	-1.106533e+01	
6.855000e+01	0	0	-2.415209e+01	8.207847e+00	
6.860000e+01	0	0	-1.317962e+01	7.559971e+00	
6.865000e+01	0	0	-3.241923e+00	-1.455533e+00	
6.870000e+01	0	0	1.796348e+01	9.318916e+00	
6.875000e+01	0	0	2.041837e+00	-1.298562e+00	
6.880000e+01	0	0	-3.304530e+00	1.108194e+01	
6.885000e+01	0	0	5.460589e-02	-1.309680e+01	
6.890000e+01	0	0	-5.711525e+00	-2.581128e+01	
6.895000e+01	0	0	-1.458059e+01	1.397621e+00	
69	0	0	4.713366e-01	-4.544291e+00	
6.905000e+01	0	0	-3.742157e+00	-1.180944e+01	
6.910000e+01	0	0	3.960031e+00	-4.711130e+00	
6.915000e+01	0	0	-4.106620e+00	1.659312e+01	
6.920000e+01	0	0	-1.473312e+01	1.133214e+01	
6.925000e+01	0	0	-2.279238e+01	1.763087e+01	
6.930000e+01	0	0	-1.459976e+01	-1.126374e+01	
6.935000e+01	0	0	3.245811e-01	1.606724e+01	
6.940000e+01	0	0	-1.524950e+01	-1.672961e+01	
6.945000e+01	0	0	-2.219059e+00	6.105087e-01	
6.950000e+01	0	0	1.950077e+01	-7.968626e+00	
6.955000e+01	0	0	1.241274e+01	7.520956e+00	
6.960000e+01	0	0	1.720470e+01	-9.316524e+00	
6.965000e+01	0	0	1.856672e+01	1.498235e+01	
6.970000e+01	0	0	-1.467686e+01	6.084042e+00	
6.975000e+01	0	0	-1.079501e+01	2.106734e+01	
6.980000e+01	0	0	1.263256e+01	1.858693e+01	
6.985000e+01	0	0	-2.599554e+01	-2.683452e+01	
6.990000e+01	0	0	6.496217e+00	-8.440289e+00	
6.995000e+01	0	0	9.903591e+00	-8.576032e+00	
70	0	0	-6.148978e+00	-9.101096e+00	
7.005000e+01	0	0	-5.649765e+00	1.393836e+01	
7.010000e+01	0	0	-1.529014e+01	6.785117e+00	
7.015000e+01	0	0	4.772635e+00	2.069464e+00	
7.020000e+01	0	0	-9.828646e+00	2.794686e+00	
7.025000e+01	0	0	1.113355e+01	1.418993e+00	
7.030000e+01	0	0	-9.368541e+00	-7.869355e+00	
7.035000e+01	0	0	-9.636384e-01	1.743494e+00	
7.040000e+01	0	0	1.751885e+01	-1.181113e+01	
7.045000e+01	0	0	-3.018456e-01	1.490052e+00	
7.050000e+01	0	0	1.285980e-01	-1.151021e+01	
7.055000e+01	0	0	6.261884e+00	-2.228100e+00	
7.060000e+01	0	0	-1.798314e+01	-8.915016e+00	
7.065000e+01	0	0	1.201590e+01	1.230092e+01	
7.070000e+01	0	0	1.972845e+01	-1.341066e+01	
7.075000e+01	0	0	1.102464e+01	-6.117419e+00	
7.080000e+01	0	0	6.600506e+00	1.363682e+01	
7.085000e+01	0	0	5.924605e+00	8.863849e+00	
7.090000e+01	0	0	2.691303e+01	-1.364907e+01	
7.095000e+01	0	0	1.734469e+01	-4.747405e+00	
71	0	0	-1.009754e+01	7.414337e-01	
7.105000e+01	0	0	9.906686e+00	-4.713311e+00	
7.110000e+01	0	0	1.218011e+01	2.030857e+00	
7.115000e+01	0	0	-7.786985e-01	-3.642438e+00	
7.120000e+01	0	0	2.561085e+01	-5.256856e+00	
7.125000e+01	0	0	8.550426e-01	2.164460e+00	
7.130000e+01	0	0	1.076187e+01	7.964839e+00	
7.135000e+01	0	0	5.886213e+00	9.920633e+00	
7.140000e+01	0	0	2.335589e+01	8.908628e+00	
7.145000e+01	0	0	9.176633e+00	-6.962960e+00	
7.150000e+01	0	0	5.439707e+00	3.963153e+00	
7.155000e+01	0	0	-6.639480e+00	-1.219650e+01	
7.160000e+01	0	0	2.004817e+01	-1.334849e+00	
7.165000e+01	0	0	-1.395653e+01	-1.783196e+01	
7.170000e+01	0	0	-2.900107e+00	1.421273e+01	
7.175000e+01	0	0	1.043527e+01	6.109615e-01	
7.180000e+01	0	0	7.444273e+00	2.054146e+01	
7.185000e+01	0	0	4.512507e-01	9.381079e+00	
7.190000e+01	0	0	2.225002e+01	-4.661303e+00	
7.195000e+01	0	0	-1.745465e+01	3.496837e+00	
72	0	0	1.220069e+01	2.818880e+00	
7.205000e+01	0	0	3.209425e+00	7.101034e+00	
7.210000e+01	0	0	-6.584949e+00	7.761397e+00	
7.215000e+01	0	0	-1.496439e+01	1.567518e+00	
7.220000e+01	0	0	2.435827e+01	-4.855561e+00	
7.225000e+01	0	0	-8.114055e+00	1.838477e+01	
7.230000e+01	0	0	-1.100945e+01	5.484492e+00	
7.235000e+01	0	0	1.384224e+00	8.540656e+00	
7.240000e+01	0	0	-3.194368e+00	1.259385e+01	
7.245000e+01	0	0	1.189149e+00	5.105632e+00	
7.250000e+01	0	0	1.161381e+01	1.183266e+01	
7.255000e+01	0	0	-8.354864e+00	-1.116931e+01	
7.260000e+01	0	0	-2.387852e+01	9.293047e-01	
7.265000e+01	0	0	-4.403536e+00	-4.011163e-01	
7.270000e+01	0	0	4.705517e+00	-1.101405e+00	
7.275000e+01	0	0	-1.157276e+01	1.319989e+01	
7.280000e+01	0	0	-1.662196e+01	-2.867973e-02	
7.285000e+01	0	0	6.946860e-01	-1.284824e+01	
7.290000e+01	0	0	-3.770167e+00	3.673294e+00	
7.295000e+01	0	0	6.738002e+00	7.573244e+00	
73	0	0	2.400976e+00	4.859350e+00	
7.305000e+01	0	0	8.411451e+00	-1.225160e+00	
7.310000e+01	0	0	3.330911e+00	-6.297212e+00	
7.315000e+01	0	0	-2.182524e+01	2.262854e+00	
7.320000e+01	0	0	-2.235011e+00	-1.166563e+01	
7.325000e+01	0	0	-8.231931e+00	1.377569e+01	
7.330000e+01	0	0	1.464879e+01	-5.721622e+00	
7.335000e+01	0	0	-4.401992e+00	1.832296e+00	
7.340000e+01	0	0	-1.381953e+01	9.059907e+00	
7.345000e+01	0	0	-8.837417e+00	-1.544990e+01	
7.350000e+01	0	0	-5.424766e+00	4.031855e+00	
7.355000e+01	0	0	-3.018727e+00	4.838186e+00	
7.360000e+01	0	0	-2.804693e+01	1.191055e+01	
7.365000e+01	0	0	7.397389e+00	1.922695e+01	
7.370000e+01	0	0	1.483754e+00	1.883322e+01	
7.375000e+01	0	0	1.497409e+01	2.699920e+01	
7.380000e+01	0	0	7.008790e-01	-1.362762e+01	
7.385000e+01	0	0	-6.174280e+00	-8.412984e+00	
7.390000e+01	0	0	-1.857611e+01	4.509432e+00	
7.395000e+01	0	0	2.239351e+01	-1.684357e+01	
74	0	0	1.386721e+01	-1.392508e+01	
7.405000e+01	0	0	-2.574310e+00	1.246708e+01	
7.410000e+01	0	0	-6.665864e+00	-2.693758e+00	
7.415000e+01	0	0	-7.604400e+00	4.728673e+00	
7.420000e+01	0	0	-1.391705e+00	-1.617377e+00	
7.425000e+01	0	0	-2.951924e+01	-1.335482e+01	
7.430000e+01	0	0	1.059885e+01	-1.262118e+01	
7.435000e+01	0	0	-1.487190e+01	1.023300e+01	
7.440000e+01	0	0	1.914695e+01	1.762391e+01	
7.445000e+01	0	0	1.947676e+01	-9.433036e+00	
7.450000e+01	0	0	-1.382494e+01	-4.896747e+00	
7.455000e+01	0	0	-1.058380e+01	6.381495e+00	
7.460000e+01	0	0	-2.935872e+00	-4.623163e+00	
7.465000e+01	0	0	1.148635e+01	2.367652e-01	
7.470000e+01	0	0	3.472273e+00	-3.295021e+01	
7.475000e+01	0	0	1.618442e+01	-1.990582e+01	
7.480000e+01	0	0	3.465052e+00	7.180049e+00	
7.485000e+01	0	0	-8.531280e+00	9.267415e+00	
7.490000e+01	0	0	5.411206e+00	1.318387e+01	
7.495000e+01	0	0	-6.593133e-01	-9.963642e+00	
75	0	0	4.553284e+00	-4.808747e+00	
7.505000e+01	0	0	-1.034282e+01	7.144320e+00	
7.510000e+01	0	0	-1.483573e+01	1.658432e+01	
7.515000e+01	0	0	-2.107138e+01	1.264601e+01	
7.520000e+01	0	0	3.979031e+00	-1.804944e+01	
7.525000e+01	0	0	5.364805e+00	9.666556e-01	
7.530000e+01	0	0	-1.964684e+00	-1.054189e+01	
7.535000e+01	0	0	8.746044e+00	4.553838e+00	
7.540000e+01	0	0	-1.132899e+01	4.681996e+00	
7.545000e+01	0	0	-2.436369e+01	-1.645429e+00	
7.550000e+01	0	0	-1.056411e+01	-4.569706e+00	
7.555000e+01	0	0	-1.271872e+01	-7.010875e+00	
7.560000e+01	0	0	4.880193e+00	8.973314e+00	
7.565000e+01	0	0	1.608068e+01	1.104485e+01	
7.570000e+01	0	0	-1.486064e+01	-9.760406e+00	
7.575000e+01	0	0	4.008950e+00	2.651493e+01	
7.580000e+01	0	0	-1.871895e+01	1.270875e+00	
7.585000e+01	0	0	3.505142e+00	1.190036e+01	
7.590000e+01	0	0	1.544602e+00	2.025323e+01	
7.595000e+01	0	0	-4.018273e+00	1.713410e+01	
76	0	0	5.134739e+00	-5.724353e+00	
7.605000e+01	0	0	-1.540810e+00	1.388884e+00	
7.610000e+01	0	0	1.610924e+00	9.272376e+00	
7.615000e+01	0	0	-1.277606e+00	-1.476982e+01	
7.620000e+01	0	0	-6.710004e+00	-7.911772e+00	
7.625000e+01	0	0	3.633547e+00	-4.914811e+00	
7.630000e+01	0	0	-1.383584e+00	-1.167139e+01	
7.635000e+01	0	0	-1.370876e+01	6.911444e+00	
7.640000e+01	0	0	-6.635753e+00	-2.219753e+01	
7.645000e+01	0	0	-2.909662e+00	3.683951e+00	
7.650000e+01	0	0	-1.198862e+01	1.520274e+01	
7.655000e+01	0	0	4.312009e+00	5.109488e+00	
7.660000e+01	0	0	-1.170876e+01	3.117572e-01	
7.665000e+01	0	0	-1.857267e+01	-2.335036e+00	
7.670000e+01	0	0	8.635856e+00	2.967277e+00	
7.675000e+01	0	0	1.045844e+01	7.839424e+00	
7.680000e+01	0	0	-3.061398e+00	2.686571e+00	
7.685000e+01	0	0	2.457459e+01	4.915569e+00	
7.690000e+01	0	0	3.550168e+00	-1.833905e+01	
7.695000e+01	0	0	-3.214861e+00	1.043958e+01	
77	0	0	3.698351e+00	2.312996e+00	
7.705000e+01	0	0	7.446365e+00	-1.700113e+01	
7.710000e+01	0	0	6.994585e-01	4.759225e+00	
7.715000e+01	0	0	-1.753122e+01	-1.010973e+01	
7.720000e+01	0	0	-1.979439e+01	3.199452e+00	
7.725000e+01	0	0	-1.047233e+01	-1.052799e+01	
7.730000e+01	0	0	1.136023e+01	1.080087e+01	
7.735000e+01	0	0	4.689510e+00	4.222340e+00	
7.740000e+01	0	0	8.982949e+00	1.457300e+01	
7.745000e+01	0	0	6.096304e+00	2.052788e+01	
7.750000e+01	0	0	1.147181e+01	1.112885e+01	
7.755000e+01	0	0	6.136252e+00	1.441911e+00	
7.760000e+01	0	0	-1.503346e+01	6.583446e+00	
7.765000e+01	0	0	-7.471173e+00	2.518169e+00	
7.770000e+01	0	0	-3.658810e+00	-4.303006e+00	
7.775000e+01	0	0	-4.957699e+00	-1.927119e+01	
7.780000e+01	0	0	3.196287e+01	-1.540714e+01	
7.785000e+01	0	0	-3.152712e+01	-1.568779e+01	
7.790000e+01	0	0	8.350288e+00	-6.691692e+00	
7.795000e+01	0	0	5.264242e-02	-1.647658e+01	
78	0	0	6.509781e-01	7.004929e+00	
7.805000e+01	0	0	-8.676907e-01	2.768759e+00	
7.810000e+01	0	0	8.155324e+00	-2.002358e+01	
7.815000e+01	0	0	-1.014689e+00	-2.327317e+01	
7.820000e+01	0	0	6.456741e+00	-4.349722e+00	
7.825000e+01	0	0	-1.979725e+00	7.820221e+00	
7.830000e+01	0	0	-2.210724e+01	-5.389472e+00	
7.835000e+01	0	0	-4.694527e+00	-1.745665e+01	
7.840000e+01	0	0	1.155338e+00	-1.737963e+01	
7.845000e+01	0	0	9.862926e+00	1.092839e+01	
7.850000e+01	0	0	-1.636250e+01	4.590217e-01	
7.855000e+01	0	0	-1.045999e+01	4.875935e+00	
7.860000e+01	0	0	1.966331e+01	-8.226342e+00	
7.865000e+01	0	0	-1.469076e+00	-2.360858e+00	
7.870000e+01	0	0	-1.274714e+00	1.444457e+01	
7.875000e+01	0	0	-3.010133e+00	-3.805695e+00	
7.880000e+01	0	0	2.244687e+00	-7.874991e-01	
7.885000e+01	0	0	-1.301553e+00	-1.593339e+01	
7.890000e+01	0	0	-1.258663e+01	-4.478507e+00	
7.895000e+01	0	0	1.404426e+01	1.781509e+01	
79	0	0	4.553370e+00	-1.042605e+01	
7.905000e+01	0	0	-3.146433e+00	6.993779e+00	
7.910000e+01	0	0	-5.570538e+00	-3.615935e+00	
7.915000e+01	0	0	-1.858174e+00	6.311786e+00	
7.920000e+01	0	0	-9.613489e+00	1.547234e+01	
7.925000e+01	0	0	-9.467630e+00	3.026042e+00	
7.930000e+01	0	0	1.748461e+01	-5.483805e+00	
7.935000e+01	0	0	9.724769e+00	-1.598518e+01	
7.940000e+01	0	0	-1.365010e+01	-9.284093e-01	
7.945000e+01	0	0	2.146730e+01	6.299890e+00	
7.950000e+01	0	0	7.231450e+00	4.086570e+00	
7.955000e+01	0	0	4.806030e+00	8.107709e-02	
7.960000e+01	0	0	-1.512225e+01	-5.207997e+00	
7.965000e+01	0	0	1.290901e+01	2.351918e+00	
7.970000e+01	0	0	1.125729e+00	1.605764e+00	
7.975000e+01	0	0	-1.913522e+01	5.350388e+00	
7.980000e+01	0	0	1.066820e+01	-1.011677e+01	
7.985000e+01	0	0	1.605412e+01	2.578085e+00	
7.990000e+01	0	0	2.388396e+00	2.073855e+01	
7.995000e+01	0	0	-1.298170e+01	-8.633252e+00	
80	0	0	4.051710e+00	1.860319e+01	
8.005000e+01	0	0	-6.919024e+00	-4.795051e-01	
8.010000e+01	0	0	-9.265163e+00	-1.707256e+01	
8.015000e+01	0	0	3.597198e+00	1.604861e+01	
8.020000e+01	0	0	-8.446289e+00	1.412240e+01	
8.025000e+01	0	0	-9.405060e+00	-7.524639e+00	
8.030000e+01	0	0	7.259717e+00	-3.966839e+00	
8.035000e+01	0	0	1.339637e+00	1.270086e+01	
8.040000e+01	0	0	-6.441213e+00	-2.361874e+00	
8.045000e+01	0	0	1.131213e+01	2.115336e+00	
8.050000e+01	0	0	-1.650412e+01	-1.172901e+01	
8.055000e+01	0	0	-9.294715e+00	2.455091e-01	
8.060000e+01	0	0	-2.597529e+01	1.212514e+01	
8.065000e+01	0	0	-5.702289e+00	1.318460e+01	
8.070000e+01	0	0	9.885423e+00	-8.540122e-01	
8.075000e+01	0	0	-1.395300e+01	-4.006980e-01	
8.080000e+01	0	0	3.459385e+00	-9.073825e-01	
8.085000e+01	0	0	-7.029020e+00	-1.199196e+00	
8.090000e+01	0	0	1.020168e+01	-6.970986e+00	
8.095000e+01	0	0	5.880053e-01	2.095340e+01	
81	0	0	-1.424863e+01	-1.738323e+00	
8.105000e+01	0	0	9.538246e+00	-4.913736e+00	
8.110000e+01	0	0	6.671512e+00	-2.899508e+00	
8.115000e+01	0	0	-8.514691e+00	-1.226073e+01	
8.120000e+01	0	0	5.397035e+00	-4.572548e+00	
8.125000e+01	0	0	4.783241e+00	4.056026e-01	
8.130000e+01	0	0	4.662002e+00	-1.289386e+01	
8.135000e+01	0	0	3.475330e+00	7.715036e-01	
8.140000e+01	0	0	-2.479800e+01	8.810372e+00	
8.145000e+01	0	0	-2.418291e+00	-1.212628e+01	
8.150000e+01	0	0	1.367527e+01	-2.135887e-01	
8.155000e+01	0	0	6.717616e+00	-6.334131e+00	
8.160000e+01	0	0	1.547155e+01	7.130417e+00	
8.165000e+01	0	0	2.395151e+01	1.166683e+01	
8.170000e+01	0	0	1.842432e+00	1.204362e+01	
8.175000e+01	0	0	-1.651296e+00	-3.488469e+00	
8.180000e+01	0	0	1.782311e+01	-2.355652e+00	
8.185000e+01	0	0	3.663553e+00	1.688606e+00	
8.190000e+01	0	0	-8.057263e+00	1.502005e+00	
8.195000e+01	0	0	-9.901278e-01	1.532054e+01	
82	0	0	1.111356e+00	-4.611613e+00	
8.205000e+01	0	0	-1.095549e+01	9.204162e+00	
8.210000e+01	0	0	-1.174154e+00	-4.510139e+00	
8.215000e+01	0	0	-1.192121e+01	-2.037545e+01	
8.220000e+01	0	0	2.393845e+00	-1.503782e+01	
8.225000e+01	0	0	1.186633e+01	-1.877083e+01	
8.230000e+01	0	0	4.765158e+00	-1.069547e+01	
8.235000e+01	0	0	-9.710552e+00	1.398258e+01	
8.240000e+01	0	0	7.651695e+00	-1.994508e+00	
8.245000e+01	0	0	7.196346e+00	-9.378731e+00	
8.250000e+01	0	0	-1.130375e+01	-4.957104e+00	
8.255000e+01	0	0	6.615905e+00	-1.947040e+01	
8.260000e+01	0	0	-2.451782e+01	8.534969e+00	
8.265000e+01	0	0	1.225410e+01	-1.562353e+00	
8.270000e+01	0	0	5.390299e+00	-1.980254e+01	
8.275000e+01	0	0	-1.857453e+01	9.202133e+00	
8.280000e+01	0	0	-8.999692e+00	2.047998e+01	
8.285000e+01	0	0	-1.414769e+01	-9.179784e+00	
8.290000e+01	0	0	-6.116668e+00	7.943544e+00	
8.295000e+01	0	0	2.159739e+01	8.291225e+00	
83	0	0	1.149165e+01	5.756579e+00	
8.305000e+01	0	0	1.479196e+01	-1.840426e+00	
8.310000e+01	0	0	1.983526e+01	1.102386e+01	
8.315000e+01	0	0	2.897352e+00	-8.596351e+00	
8.320000e+01	0	0	3.918910e+00	6.514357e-01	
8.325000e+01	0	0	-8.283558e-02	-5.016988e+00	
8.330000e+01	0	0	3.235675e+01	1.175668e+00	
8.335000e+01	0	0	4.899625e+00	3.763930e+00	
8.340000e+01	0	0	-6.618158e+00	-3.764768e+00	
8.345000e+01	0	0	-1.355317e+01	-1.464340e+01	
8.350000e+01	0	0	6.753939e+00	6.316806e+00	
8.355000e+01	0	0	5.849647e-01	-5.793742e+00	
8.360000e+01	0	0	9.518105e-01	8.503510e-01	
8.365000e+01	0	0	1.834690e+01	4.723869e+00	
8.370000e+01	0	0	4.331225e+00	1.727287e+00	
8.375000e+01	0	0	2.133566e+01	3.139849e+01	
8.380000e+01	0	0	-6.699079e-01	-2.264141e+01	
8.385000e+01	0	0	-1.421703e+01	2.861378e-01	
8.390000e+01	0	0	-8.637605e+00	2.918391e+00	
8.395000e+01	0	0	4.232699e+00	1.138207e+01	
84	0	0	2.030547e+01	-4.614758e+00	
8.405000e+01	0	0	1.694024e+01	2.705771e+00	
8.410000e+01	0	0	1.652789e+00	6.878118e+00	
8.415000e+01	0	0	-9.894529e+00	-2.224239e+01	
8.420000e+01	0	0	-7.835121e+00	6.864576e+00	
8.425000e+01	0	0	1.170485e+01	-4.608841e+00	
8.430000e+01	0	0	-9.616825e+00	1.092230e+01	
8.435000e+01	0	0	-1.722250e+00	7.137167e+00	
8.440000e+01	0	0	-5.845855e+00	-1.098528e+00	
8.445000e+01	0	0	-2.834158e+00	-8.576621e+00	
8.450000e+01	0	0	1.065844e+01	-1.366077e+01	
8.455000e+01	0	0	-1.579698e+01	-1.167857e+01	
8.460000e+01	0	0	-1.557546e+01	-5.736259e+00	
8.465000e+01	0	0	2.349020e+01	-5.522538e+00	
8.470000e+01	0	0	1.110149e+01	-6.795238e+00	
8.475000e+01	0	0	1.575715e+01	-1.458236e+00	
8.480000e+01	0	0	-9.946497e+00	1.605429e+01	
8.485000e+01	0	0	-1.077909e+01	2.191197e+00	
8.490000e+01	0	0	9.559922e+00	1.553320e-01	
8.495000e+01	0	0	2.275285e+00	-8.497770e+00	
85	0	0	3.728479e+00	2.600020e+00	
8.505000e+01	0	0	1.516670e+01	-6.715745e+00	
8.510000e+01	0	0	2.174022e-01	-3.317231e+01	
8.515000e+01	0	0	1.694801e+01	-2.116560e+00	
8.520000e+01	0	0	8.031378e+00	9.517166e+00	
8.525000e+01	0	0	6.190553e+00	1.194860e+01	
8.530000e+01	0	0	5.906125e+00	2.374952e+00	
8.535000e+01	0	0	-8.141874e+00	-3.481323e+00	
8.540000e+01	0	0	1.869161e+01	-1.650435e+01	
8.545000e+01	0	0	1.156589e+01	1.180625e+00	
8.550000e+01	0	0	7.675010e+00	-8.204137e+00	
8.555000e+01	0	0	-8.766699e+00	-1.215828e+01	
8.560000e+01	0	0	-1.960219e+01	6.112226e-01	
8.565000e+01	0	0	-4.164373e+00	-6.283988e+00	
8.570000e+01	0	0	5.202095e+00	9.305079e+00	
8.575000e+01	0	0	-4.457157e+00	1.237860e+01	
8.580000e+01	0	0	-1.096528e+01	-1.329700e+01	
8.585000e+01	0	0	1.261504e+01	-1.303370e+00	
8.590000e+01	0	0	2.794723e+01	-1.792947e+01	
8.595000e+01	0	0	1.825570e+01	-2.584153e-01	
86	0	0	-1.650097e-01	-4.160928e+00	
8.605000e+01	0	0	1.322922e+01	1.384132e+01	
8.610000e+01	0	0	1.853344e+00	1.755404e+01	
8.615000e+01	0	0	1.655013e+01	8.034657e+00	
8.620000e+01	0	0	-8.224752e+00	-6.065918e-01	
8.625000e+01	0	0	6.313658e+00	-2.273856e+00	
8.630000e+01	0	0	1.166496e+01	1.337496e+01	
8.635000e+01	0	0	4.566016e+00	2.935447e+00	
8.640000e+01	0	0	-1.518365e+01	3.825878e+00	
8.645000e+01	0	0	1.632399e+01	-8.450479e+00	
8.650000e+01	0	0	-2.955542e+00	1.179666e+01	
8.655000e+01	0	0	-7.250710e+00	7.511433e+00	
8.660000e+01	0	0	-9.429436e-01	6.819704e+00	
8.665000e+01	0	0	-6.033234e+00	1.408042e+01	
8.670000e+01	0	0	2.961435e+00	9.861736e-01	
8.675000e+01	0	0	1.580762e+01	-1.428530e+01	
8.680000e+01	0	0	1.353381e+01	-9.182872e-01	
8.685000e+01	0	0	9.940338e+00	2.306161e+00	
8.690000e+01	0	0	6.283361e-01	1.588172e+01	
8.695000e+01	0	0	3.018025e-01	-5.491477e-01	
87	0	0	1.215759e+00	-1.131310e+01	
8.705000e+01	0	0	2.418420e+01	7.018416e+00	
8.710000e+01	0	0	1.859401e+01	1.712871e+01	
8.715000e+01	0	0	-1.947297e+01	7.193839e+00	
8.720000e+01	0	0	-6.166261e+00	-1.576725e+01	
8.725000e+01	0	0	-2.556334e+00	8.994270e+00	
8.730000e+01	0	0	1.161397e+01	8.359093e+00	
8.735000e+01	0	0	6.239798e+00	-1.682547e+01	
8.740000e+01	0	0	-3.988225e+00	1.186812e+00	
8.745000e+01	0	0	-4.962414e+00	9.091105e+00	
8.750000e+01	0	0	-9.263184e+00	-5.398673e+00	
8.755000e+01	0	0	-1.368061e+00	8.253551e+00	
8.760000e+01	0	0	1.955073e+01	9.599844e+00	
8.765000e+01	0	0	1.737088e+01	9.951323e+00	
8.770000e+01	0	0	1.916772e+00	1.772083e+01	
8.775000e+01	0	0	9.994764e+00	-2.328407e+01	
8.780000e+01	0	0	1.067035e+01	-2.344606e+01	
8.785000e+01	0	0	-9.924121e+00	-2.306837e+00	
8.790000e+01	0	0	-1.036767e+01	-6.005142e+00	
8.795000e+01	0	0	-1.328812e+01	6.171575e-01	
88	0	0	9.155939e+00	-1.579814e+01	
8.805000e+01	0	0	-3.928351e+00	2.512182e+01	
8.810000e+01	0	0	7.023589e+00	1.276171e-01	
8.815000e+01	0	0	2.095713e+01	-1.027988e+01	
8.820000e+01	0	0	1.384200e+01	4.577399e+00	
8.825000e+01	0	0	-5.241140e+00	-1.478689e+01	
8.830000e+01	0	0	-1.811071e+01	6.303474e+00	
