Time (s)	Fret_1	Idl_1	Donor_1	Acceptor_1	Fret_2	Idl_2	Donor_2	Acceptor_2	Fret_3	Idl_3	Donor_3	Acceptor_3	Fret_4	Idl_4	Donor_4	Acceptor_4	Fret_5	Idl_5	Donor_5	Acceptor_5	Fret_6	Idl_6	Donor_6	Acceptor_6	Fret_7	Idl_7	Donor_7	Acceptor_7	Fret_8	Idl_8	Donor_8	Acceptor_8	Fret_9	Idl_9	Donor_9	Acceptor_9	Fret_10	Idl_10	Donor_10	Acceptor_10	Fret_11	Idl_11	Donor_11	Acceptor_11	Fret_12	Idl_12	Donor_12	Acceptor_12	Fret_13	Idl_13	Donor_13	Acceptor_13	Fret_14	Idl_14	Donor_14	Acceptor_14	Fret_15	Idl_15	Donor_15	Acceptor_15	Fret_16	Idl_16	Donor_16	Acceptor_16	Fret_17	Idl_17	Donor_17	Acceptor_17	Fret_18	Idl_18	Donor_18	Acceptor_18	Fret_19	Idl_19	Donor_19	Acceptor_19	Fret_20	Idl_20	Donor_20	Acceptor_20	Fret_21	Idl_21	Donor_21	Acceptor_21	Fret_22	Idl_22	Donor_22	Acceptor_22	Fret_23	Idl_23	Donor_23	Acceptor_23	Fret_24	Idl_24	Donor_24	Acceptor_24	Fret_25	Idl_25	Donor_25	Acceptor_25	Fret_26	Idl_26	Donor_26	Acceptor_26
8.060000e+01	0	0	1.590128e+02	2.844232e+01	0	0	-3.377985e+01	1.846437e+01	0	0	-3.737135e+00	2.218768e+01	0	0	-9.735975e+00	1.229222e+01	0	0	-3.199379e+01	2.932964e+01	0	0	-3.212969e+01	-2.555669e+01	0	0	-3.028539e+01	-3.542225e+01	0	0	-1.436614e+01	-1.706756e+01	0	0	-1.541448e+01	-1.600466e+00	-6.776053e-02	0	5.299020e+02	-3.362780e+01	0	0	1.095418e+01	-2.270702e+01	0	0	-1.144438e+01	6.897544e+00	0	0	-1.734615e+01	6.353179e+00	0	0	1.981169e+01	2.221690e+01	0	0	5.746458e+00	1.651543e+01	0	0	4.727232e+00	-3.450834e+00	0	0	1.167249e+01	7.782113e+00	0	0	-2.329636e-01	3.287478e+01	0	0	2.732478e+00	-7.934114e+00	0	0	-2.570860e+01	1.239155e+01	0	0	-8.173170e+00	-3.966902e+00	0	0	-2.575713e+01	2.981608e+01	0	0	-3.877888e+00	5.935177e+00	0	0	1.225975e+01	3.786405e+01	0	0	2.469423e+01	-2.600524e+01	0	0	-5.804703e+00	2.710834e+00	
8.065000e+01	0	0	1.413658e+02	-1.560671e+01	0	0	9.357407e+00	3.752320e+01	0	0	-1.207047e+01	2.118523e+01	0	0	8.891475e+00	-7.496991e+00	0	0	1.310425e+01	-1.654290e+01	0	0	-1.987479e+01	-1.226012e+01	0	0	-3.834229e-01	2.315497e+00	0	0	4.261311e+00	-3.033246e+00	0	0	8.114928e+00	-3.812988e+01	-8.373703e-02	0	4.769608e+02	-3.685329e+01	0	0	1.536595e+01	2.580523e+01	0	0	-1.150264e+00	-3.301177e+01	0	0	-4.110851e+00	7.282101e+00	0	0	8.537178e+00	-1.423163e+01	0	0	1.506018e+01	-1.788898e+01	0	0	-2.135513e+00	-8.053775e+00	0	0	1.804504e+01	3.617896e+00	0	0	1.398272e+01	9.671350e+00	0	0	2.969326e+01	5.632062e+00	0	0	-1.100272e+01	-1.331923e+01	0	0	-8.202286e-01	-3.912622e+01	0	0	7.134552e-01	3.732741e+00	0	0	-1.662299e+01	-1.563835e+01	0	0	-5.832848e+01	3.225620e+01	0	0	-3.805087e+01	1.552417e+01	0	0	2.115608e+01	2.551520e+00	
8.070000e+01	0	0	1.840128e+02	5.469275e+00	0	0	-3.387692e+00	8.596728e+00	0	0	2.371384e+01	-1.773389e+01	0	0	1.085226e+01	3.552029e+00	0	0	-4.052612e+00	-2.805159e+00	0	0	-5.663949e+01	-9.992964e+00	0	0	3.049893e+01	1.003854e+01	0	0	3.280918e+00	-9.783247e+00	0	0	-1.492429e+01	-8.519583e+00	-6.897256e-03	0	4.519608e+02	-3.095936e+00	0	0	1.144438e+01	-8.547709e+00	0	0	6.202677e+00	-2.944559e+01	0	0	-3.450301e+01	3.038504e+01	0	0	2.471365e+01	-1.069977e+01	0	0	-8.469227e+00	-4.888978e+00	0	0	1.355076e+01	-2.554397e+01	0	0	-1.562805e+00	1.371593e+01	0	0	-1.052708e+01	4.156644e+00	0	0	1.253640e+01	-1.708624e+00	0	0	-4.335566e+01	5.107237e+00	0	0	-1.800621e+00	-2.626837e+01	0	0	3.654632e+00	-1.768393e+01	0	0	5.338764e-01	2.258469e+01	0	0	-1.028927e+01	2.428072e+01	0	0	-1.697243e+01	1.751192e+01	0	0	1.037177e+01	1.604662e+01	
8.075000e+01	0	0	1.477383e+02	1.209182e+01	0	0	-4.858281e+00	-4.123415e+01	0	0	-8.639097e+00	6.574937e+00	0	0	1.673461e+01	-1.918327e+01	0	0	-2.582024e+00	-3.042526e+01	0	0	-4.977675e+01	2.010017e+01	0	0	1.577361e+00	-2.340019e+01	0	0	-1.681712e+01	2.144960e+01	0	0	7.619877e-01	-2.480368e+00	-1.666538e-01	0	4.450980e+02	-6.358123e+01	0	0	-1.992817e+01	-2.650849e+01	0	0	5.228111e+01	-1.317599e+01	0	0	4.834013e+01	-2.571054e+01	0	0	-8.129488e+00	-2.358947e+01	0	0	-6.018248e+00	-2.624927e+01	0	0	-1.341002e+01	-1.263956e+01	0	0	4.010386e+01	-3.323260e+01	0	0	6.629782e+00	1.885027e+01	0	0	-1.883615e+01	-9.375292e+00	0	0	-3.355174e+01	-1.366727e+01	0	0	3.101339e+00	-1.506739e+01	0	0	-4.678702e+00	-4.172559e+01	0	0	1.278878e+01	-1.019718e+01	0	0	-2.499515e+01	-7.851637e+00	0	0	-7.959614e-01	-3.956221e+00	0	0	1.478353e+01	-5.539167e+00	
8.080000e+01	0	0	1.315618e+02	1.697216e+00	0	0	5.926033e+00	1.487859e+01	0	0	-6.678311e+00	7.820035e+00	0	0	2.849932e+01	-9.751894e+00	0	0	5.751310e+00	-1.765810e+01	0	0	-5.761988e+01	8.747231e+00	0	0	-2.587362e+01	-8.968817e+00	0	0	-1.044457e+01	-4.773443e+00	0	0	2.135022e+01	1.966179e+01	-2.801605e-02	0	5.235294e+02	-1.426751e+01	0	0	-1.453601e+01	3.263566e+00	0	0	-3.056203e+01	-1.149216e+01	0	0	3.755581e+01	1.572573e+01	0	0	-1.401184e+01	3.885170e+01	0	0	1.309940e+01	-4.658506e+01	0	0	-2.958649e+01	-3.426324e+00	0	0	-1.479810e+01	-2.936985e+01	0	0	-2.683945e+00	2.764487e+00	0	0	6.163852e+00	-7.838526e+00	0	0	-1.688997e+00	-1.340992e+01	0	0	-1.699670e+01	-2.942278e+01	0	0	-1.742380e+01	-2.604422e+01	0	0	-3.387692e+00	3.427825e+00	0	0	-1.077946e+01	2.923905e+01	0	0	-3.363910e+01	2.482074e+01	0	0	-1.021647e+01	-8.546520e+00	
8.085000e+01	0	0	8.989516e+01	8.443005e+01	0	0	-2.397593e+01	9.493788e+00	0	0	3.400796e+01	2.078817e+01	0	0	1.281304e+01	-2.167346e+01	0	0	-4.542808e+00	-1.108212e+01	0	0	-3.409047e+01	6.491928e-01	0	0	-2.342264e+01	-1.709382e+01	0	0	-1.730732e+01	-6.265819e-02	0	0	1.154630e+01	4.186767e+01	-3.781202e-02	0	6.034314e+02	-2.198564e+01	0	0	-1.257523e+01	5.870954e-01	0	0	1.845758e+01	-1.958040e+01	0	0	-1.169674e+00	-8.252210e+00	0	0	-1.989419e+01	7.175233e+00	0	0	-9.939816e+00	-3.070025e+01	0	0	-9.978649e+00	1.392662e+01	0	0	8.241117e+00	-9.470342e+00	0	0	-3.062512e+01	1.284047e+01	0	0	-3.149875e+00	-1.215960e+01	0	0	3.507571e+01	7.353861e+01	0	0	-1.307513e+01	1.130271e+01	0	0	-2.227721e+00	1.534549e+01	0	0	-1.760338e+01	1.976851e+01	0	0	-4.897108e+00	1.777826e+01	0	0	-5.226655e+01	-1.715475e+01	0	0	-2.443215e+01	-2.990147e+00	
8.090000e+01	0	0	8.401282e+01	2.628301e+01	0	0	-9.760242e+00	-6.846898e+00	0	0	-1.403125e+01	-1.437359e+01	0	0	-1.757911e+01	1.564516e+01	0	0	4.251601e+01	-3.168996e+01	0	0	-5.712969e+01	-5.034630e+00	0	0	-7.736364e+00	6.592459e+00	0	0	3.465347e+01	-1.878325e+01	0	0	-2.472821e+01	2.349022e+01	-9.483191e-02	0	4.441176e+02	-3.846849e+01	0	0	-3.561444e+01	1.402092e+01	0	0	1.306542e+01	-4.935246e+01	0	0	1.990876e+01	-6.264465e+00	0	0	1.490973e+01	-7.611531e+00	0	0	1.211901e+01	-5.786037e+00	0	0	5.707624e+00	-6.224029e-01	0	0	4.892739e+01	6.929169e+00	0	0	-2.768394e+01	-3.945855e+01	0	0	-2.079693e+01	1.437961e+01	0	0	-2.619880e+01	9.506746e+00	0	0	4.571928e+00	-9.844353e+00	0	0	1.002718e+01	-1.988736e+01	0	0	-1.426908e+00	1.986900e+01	0	0	-2.303436e+01	-1.444968e+01	0	0	2.861580e+01	1.275947e+01	0	0	1.380314e+01	-8.857795e+00	
8.095000e+01	0	0	1.109736e+02	3.592761e+01	0	0	6.416229e+00	-4.253072e+01	0	0	-5.207724e+00	2.529797e+01	0	0	2.310716e+01	-9.621991e+00	0	0	-2.169967e+01	5.596802e+00	0	0	-2.036498e+01	-2.592924e+01	0	0	3.098912e+01	-8.021498e-01	0	0	3.220249e+01	-1.948178e+01	0	0	7.619877e-01	-2.110782e+01	-1.862233e-01	0	4.352941e+02	-6.833614e+01	0	0	7.522809e+00	5.611896e+01	0	0	-1.389536e+01	-9.487261e+00	0	0	1.010483e+01	-2.964682e+01	0	0	1.184237e+00	4.751214e+00	0	0	-6.998638e+00	-2.858751e+01	0	0	-4.096296e+00	-3.037730e+01	0	0	1.363327e+01	-4.832573e+01	0	0	2.427684e+01	6.526742e+00	0	0	1.988934e+01	2.048500e+01	0	0	-7.571350e+00	-1.567463e+01	0	0	-6.702581e+00	2.037379e+01	0	0	-4.242380e+01	-1.300035e-01	0	0	-9.270044e+00	-4.491531e+01	0	0	2.059309e+01	1.435670e+01	0	0	-1.452145e+01	-2.377789e+00	0	0	-9.236075e+00	4.526230e+01	
81	0	0	1.109736e+02	4.064864e+00	0	0	1.572996e+01	-2.497435e+01	0	0	-1.746263e+01	3.160925e+01	0	0	1.624442e+01	-1.912689e+01	0	0	-1.777810e+01	-1.642281e+01	0	0	-8.850224e+01	-9.760120e+00	0	0	-5.283440e+01	2.599442e+01	0	0	-3.091630e+00	-7.579815e+00	0	0	1.301689e+01	1.012280e+00	-2.551315e-02	0	4.607843e+02	-1.146358e+01	0	0	-2.286935e+01	4.000621e+01	0	0	-5.562029e+00	-1.044559e+01	0	0	6.183268e+00	4.137492e+00	0	0	-2.038439e+01	-6.115315e-01	0	0	7.707243e+00	-4.498457e+01	0	0	-5.066492e+01	-1.472779e+01	0	0	-9.896138e+00	-4.443382e+00	0	0	-3.111532e+01	-1.318846e+00	0	0	4.488934e+01	1.123745e+01	0	0	-6.100762e+00	1.258763e+01	0	0	1.780722e+01	-7.444843e+00	0	0	-2.227721e+00	-2.043883e+01	0	0	2.308290e+01	-3.147904e+01	0	0	1.127936e+01	-1.741536e+01	0	0	-3.216851e+01	-1.328770e+00	0	0	1.625412e+01	-1.992397e+01	
8.105000e+01	0	0	1.644050e+02	-4.668759e+01	0	0	1.818094e+01	-7.609154e+00	0	0	-1.776351e+00	-3.528005e+00	0	0	-2.738303e+01	1.677262e+01	0	0	-2.091827e+00	2.343994e+01	0	0	-6.056106e+01	5.163898e+00	0	0	-9.697149e+00	5.347361e+00	0	0	-8.483788e+00	-1.284207e+01	0	0	8.114928e+00	2.066201e+00	-2.237890e-02	0	4.828431e+02	-1.056898e+01	0	0	-1.600660e+01	1.519739e+01	0	0	-6.052224e+00	2.098333e+01	0	0	4.712679e+00	-1.186986e+01	0	0	-1.266743e+00	-1.310418e+01	0	0	1.604058e+01	-1.653114e+01	0	0	-8.998257e+00	2.508838e+01	0	0	1.412347e+01	2.171593e+01	0	0	9.080761e+00	1.856841e+01	0	0	3.165405e+01	2.648500e+01	0	0	-2.963017e+01	-1.068688e+01	0	0	4.081732e+00	-1.454647e+00	0	0	9.046790e+00	-1.340206e+01	0	0	-7.799457e+00	-3.037855e+01	0	0	-3.430887e+01	4.984148e+00	0	0	-1.452145e+01	-1.757387e+01	0	0	9.881573e+00	-1.624995e+01	
8.110000e+01	0	0	1.271501e+02	-9.560135e+00	0	0	1.769074e+01	1.793741e+01	0	0	1.164826e+00	-4.846632e+00	0	0	3.095030e+01	-1.210227e+00	0	0	-3.346438e+01	3.047915e+01	0	0	-3.114930e+01	9.624683e+00	0	0	7.949910e+00	4.498462e+01	0	0	3.771114e+00	-5.427854e+00	0	0	-2.423801e+01	2.355417e+00	-3.310376e-02	0	5.892157e+02	-1.888025e+01	0	0	9.973790e+00	1.515082e+01	0	0	1.257523e+01	-3.262942e+01	0	0	-2.640263e+00	-3.112231e+01	0	0	-3.227527e+00	-1.581987e+01	0	0	5.256262e+00	-4.127133e+01	0	0	2.766447e+00	-1.499005e+01	0	0	-4.994178e+00	-4.275220e+01	0	0	1.237624e+00	1.456841e+01	0	0	2.037954e+01	1.356588e+01	0	0	-1.835566e+01	-1.199136e+00	0	0	2.172879e+01	1.122183e+01	0	0	1.738012e+01	7.698427e+00	0	0	4.368043e-02	-8.241292e+00	0	0	2.255387e+01	-2.410409e+01	0	0	-1.893322e+01	5.805438e-01	0	0	3.292078e+01	-1.791907e+01	
8.115000e+01	0	0	1.384246e+02	1.610408e+01	0	0	9.847603e+00	2.030996e+01	0	0	-1.207047e+01	-1.557948e+01	0	0	2.028731e+00	1.535105e+01	0	0	1.996699e+01	-7.038002e+00	0	0	-3.163949e+01	-6.130614e-01	0	0	2.069501e+01	-1.481440e+01	0	0	-2.269947e+01	-1.403344e+00	0	0	-1.688507e+01	-2.901936e+00	-9.136637e-02	0	4.029412e+02	-3.373319e+01	0	0	-2.777131e+01	-2.413594e+01	0	0	1.300716e+00	-1.466618e+01	0	0	-1.636575e+01	-5.034074e+00	0	0	-2.969812e+01	-6.893394e+00	0	0	-2.096678e+00	-2.473947e+01	0	0	2.276253e+00	-3.748270e+01	0	0	1.706465e+01	2.922084e+01	0	0	-2.327218e+01	4.151742e+00	0	0	-1.148321e+01	-1.397349e+00	0	0	-7.571350e+00	2.795282e+01	0	0	-2.042807e+01	1.854177e+00	0	0	-1.203164e+01	-1.937288e-01	0	0	-4.064259e+01	-1.728786e+01	0	0	1.965636e+00	2.826356e+01	0	0	-1.776354e+00	-1.168661e+01	0	0	1.058043e+00	-5.431324e+00	
8.120000e+01	0	0	1.207775e+02	3.480016e+01	0	0	8.377014e+00	-7.952290e+00	0	0	1.844339e-01	1.680737e-01	0	0	-1.561833e+01	-6.148952e+00	0	0	1.359445e+01	9.381116e+00	0	0	-5.124734e+01	3.007322e+01	0	0	8.930303e+00	7.126773e+00	0	0	-1.877790e+01	2.412607e+01	0	0	1.105611e+01	-3.173995e+00	-2.294644e-02	0	5.333333e+02	-1.196358e+01	0	0	-1.355562e+01	9.033175e+00	0	0	-9.973793e+00	-1.336961e+01	0	0	-6.561831e+00	-5.371054e+01	0	0	4.089012e+01	-1.354045e+01	0	0	-1.288099e+01	3.951708e+00	0	0	9.629192e+00	-5.485147e+00	0	0	2.294700e+01	1.972083e+01	0	0	-1.935061e+01	-5.122768e+00	0	0	3.361483e+01	-3.599539e+01	0	0	-1.688507e+01	-6.270215e+00	0	0	1.143467e+01	1.387624e+01	0	0	-1.595321e+01	-1.150745e+01	0	0	9.357407e+00	1.372684e+01	0	0	-9.799069e+00	4.824395e+01	0	0	-2.481557e+01	-1.099789e+01	0	0	-2.590274e+01	4.080642e+01	
8.125000e+01	0	0	1.065618e+02	2.810163e+01	0	0	-1.417201e+01	4.934965e+00	0	0	-2.040380e+01	1.969258e+01	0	0	5.950299e+00	-1.276403e+00	0	0	-2.317026e+01	-1.923408e+01	0	0	-3.752184e+01	-2.591698e+01	0	0	1.530285e+01	-4.507666e+01	0	0	-7.503396e+00	-2.128815e+01	0	0	-4.923801e+01	2.042649e+01	-5.868690e-02	0	5.490196e+02	-3.043417e+01	0	0	3.111045e+00	1.495965e+01	0	0	1.257523e+01	-4.688241e+00	0	0	-6.071634e+00	-1.896299e+01	0	0	-1.891380e+01	-3.705516e+01	0	0	-1.582217e+01	-7.474762e+00	0	0	-1.831198e+01	3.596338e+01	0	0	-1.234712e+01	2.868162e+01	0	0	1.300233e+01	-9.333552e+00	0	0	6.163852e+00	-6.367938e+00	0	0	-1.149292e+01	-7.870704e+00	0	0	-1.601631e+01	1.850369e+01	0	0	7.086005e+00	-1.902062e+00	0	0	-2.593671e+01	2.121704e+01	0	0	8.828382e+00	-4.703546e+01	0	0	-1.697243e+01	2.486486e+01	0	0	-8.745879e+00	-8.225441e+00	
8.130000e+01	0	0	2.163658e+02	1.302320e+01	0	0	2.602407e+01	1.501830e+01	0	0	-1.776351e+00	2.539356e+01	0	0	-1.022617e+01	-1.559258e+01	0	0	-2.758202e+01	-3.040453e+00	0	0	-4.046302e+01	1.412713e+01	0	0	-4.793245e+01	2.494050e+01	0	0	-1.142496e+01	6.053538e+01	0	0	2.086003e+01	-3.798773e-01	-7.646344e-02	0	4.539216e+02	-3.224300e+01	0	0	-9.143856e+00	-1.647418e+01	0	0	-3.601244e+00	-1.312206e+01	0	0	-6.794777e-01	-2.497525e+01	0	0	-2.863507e-01	-2.400124e+01	0	0	1.604058e+01	-3.711937e+01	0	0	-3.606102e+00	-8.374854e+00	0	0	-9.896138e+00	-7.874754e+00	0	0	2.182586e+01	-3.338747e+01	0	0	1.988934e+01	-9.416958e+00	0	0	-1.051253e+01	-4.061881e+00	0	0	1.878761e+01	-8.537980e+00	0	0	-1.007086e+01	-6.301572e+00	0	0	3.190643e+01	-1.611391e+00	0	0	2.794603e+01	6.648364e+00	0	0	-1.452145e+01	3.193594e+01	0	0	-2.296157e+01	8.605441e+00	
8.135000e+01	0	0	1.335226e+02	6.373684e+00	0	0	-2.544652e+01	-3.151356e+01	0	0	3.792953e+01	-6.201575e+01	0	0	-7.775190e+00	-6.783628e-01	0	0	-1.287614e+01	-5.712022e+00	0	0	-2.624733e+01	-4.664533e+00	0	0	1.677344e+01	-9.461463e+00	0	0	2.288876e+01	3.157930e+00	0	0	1.546787e+01	-1.495586e+01	-5.006941e-02	0	5.877451e+02	-2.802486e+01	0	0	-2.771307e+00	-2.406977e+01	0	0	-1.046399e+01	1.413774e+01	0	0	1.647738e+01	4.424258e+00	0	0	-3.067851e+01	-1.854535e+01	0	0	2.927587e+01	-1.805319e+01	0	0	1.894292e+01	-1.685034e+01	0	0	-3.685692e+01	2.316692e+01	0	0	3.555135e+01	-2.612964e+00	0	0	1.302660e+01	2.156572e+00	0	0	-2.080664e+01	3.976900e+01	0	0	-3.271210e+00	2.488114e+01	0	0	1.345855e+01	2.757251e+00	0	0	-7.309261e+00	6.515332e+01	0	0	4.416616e+00	-2.495948e+01	0	0	-5.207726e+00	-2.060573e+01	0	0	-1.883134e+00	1.402456e+01	
8.140000e+01	0	0	1.016599e+02	-2.084445e+01	0	0	2.651427e+01	-3.356749e+01	0	0	4.106002e+00	-2.733887e+00	0	0	-5.324210e+00	8.353498e+00	0	0	-1.042516e+01	-8.444865e+00	0	0	-6.105125e+01	9.632035e+00	0	0	-8.716757e+00	-1.486342e+01	0	0	1.810329e+00	2.371921e+01	0	0	2.674238e+01	9.237770e+00	-6.141016e-02	0	4.779412e+02	-2.765231e+01	0	0	1.144438e+01	1.547190e+01	0	0	-1.193458e+01	-6.281378e+00	0	0	5.693071e+00	-2.472770e+01	0	0	2.471365e+01	-1.854290e+01	0	0	-7.979031e+00	-4.808261e+01	0	0	-1.684139e+01	-1.028417e+01	0	0	1.868567e+00	1.479191e+01	0	0	-1.346826e+01	-1.462277e+01	0	0	-1.393419e+01	3.296278e+00	0	0	-1.100272e+01	7.269001e+00	0	0	2.368958e+01	-3.709549e+00	0	0	-2.227721e+00	-9.654512e+00	0	0	2.494661e+00	-1.734669e+01	0	0	-8.328481e+00	1.915326e+01	0	0	-1.776354e+00	2.038877e+00	0	0	3.880314e+01	-3.379162e+01	
8.145000e+01	0	0	9.822850e+01	2.464820e+01	0	0	-2.397593e+01	-3.168268e+01	0	0	-1.158027e+01	-1.420162e+00	0	0	7.420888e+00	-1.762199e+01	0	0	-3.493497e+01	-5.626237e+00	0	0	-3.409047e+01	-7.684140e+00	0	0	-2.391283e+01	-2.095901e+01	0	0	-1.436614e+01	-7.263638e+00	0	0	2.772277e+01	2.579169e+01	-1.141037e-01	0	4.563725e+02	-4.674054e+01	0	0	-3.316346e+01	-1.457022e+00	0	0	-1.095419e+01	7.331367e+00	0	0	4.222483e+00	-1.083309e+01	0	0	-1.891380e+01	6.082097e+00	0	0	-9.939816e+00	-1.011202e+01	0	0	-3.606102e+00	-4.759054e+01	0	0	-2.166084e+01	2.583113e+01	0	0	-1.542904e+01	3.952429e+01	0	0	-2.177733e+01	-1.148804e+01	0	0	-3.404194e+01	1.040871e+01	0	0	3.349350e+01	-1.022916e+01	0	0	-3.208113e+00	-7.580984e+00	0	0	1.523976e+01	-2.420453e+01	0	0	1.965636e+00	-4.579579e+00	0	0	-6.188118e+00	-2.931651e+01	0	0	-9.726272e+00	-7.597547e-01	
8.150000e+01	0	0	1.403854e+02	-2.627828e+01	0	0	7.886818e+00	7.790356e+00	0	0	1.145894e+01	2.302877e+00	0	0	-2.248107e+01	5.424577e+00	0	0	2.143758e+01	-3.710908e+01	0	0	-1.595322e+01	3.465370e+00	0	0	2.461658e+01	-4.369676e+01	0	0	2.484954e+01	-6.128325e+01	0	0	1.105611e+01	1.727966e+00	-4.501938e-02	0	4.274510e+02	-1.841457e+01	0	0	-1.796739e+01	2.268014e-01	0	0	-1.536595e+01	-6.867163e+00	0	0	-9.503009e+00	-1.366643e+01	0	0	1.343914e+01	2.883210e+01	0	0	-2.072413e+01	-3.479664e+00	0	0	-1.144924e+01	1.840832e+00	0	0	7.750920e+00	5.431152e+01	0	0	2.721802e+01	1.060027e+01	0	0	-4.775772e+01	-1.291206e+01	0	0	-2.227723e+01	-3.506188e+01	0	0	-2.781013e+00	-6.654310e-01	0	0	2.865463e+01	-3.036285e+01	0	0	3.092603e+01	-1.081237e+01	0	0	-1.323044e+01	-1.361634e+01	0	0	9.007959e+00	-4.103279e+00	0	0	-9.726272e+00	3.652010e+00	
8.155000e+01	0	0	1.418560e+02	2.012123e+01	0	0	1.769074e+01	9.604081e+00	0	0	1.047855e+01	1.172935e+01	0	0	2.518928e+00	6.471145e+00	0	0	2.339837e+01	3.276347e+01	0	0	-2.673753e+01	-1.637287e+01	0	0	-2.342264e+01	2.751402e+01	0	0	3.280918e+00	1.472656e+01	0	0	-1.247331e+01	7.865221e+00	-6.094512e-02	0	5.426470e+02	-3.117191e+01	0	0	6.600647e-01	-4.366335e+00	0	0	-1.193458e+01	-1.804608e+01	0	0	-2.616968e+01	1.864239e+01	0	0	-2.234517e+01	9.417881e+00	0	0	-3.077070e+00	-2.070515e+01	0	0	-1.978257e+01	1.456387e+01	0	0	-2.543198e+00	5.933844e-01	0	0	2.572327e-01	-2.649532e+01	0	0	3.018346e+01	-3.167921e+01	0	0	-9.532134e+00	3.178315e+00	0	0	2.270918e+01	-3.104778e+01	0	0	9.536986e+00	-8.556474e+00	0	0	1.327897e+01	3.471941e+00	0	0	5.397009e+00	7.280717e+00	0	0	-2.187439e+01	-5.943966e+00	0	0	-1.883134e+00	8.632402e+00	
8.160000e+01	0	0	1.237187e+02	3.397173e+01	0	0	5.435837e+00	-7.614055e+00	0	0	1.783149e+01	3.588376e+01	0	0	-1.512813e+01	-2.773952e+00	0	0	-4.032712e+01	1.362131e+01	0	0	-2.624733e+01	8.080564e+00	0	0	-3.469715e+01	1.557530e+01	0	0	-9.464180e+00	-3.905795e+00	0	0	1.007571e+01	-4.531838e+00	-4.336912e-02	0	5.588235e+02	-2.322829e+01	0	0	-2.483013e+01	1.506213e+00	0	0	-4.091440e+00	-9.634319e+00	0	0	-3.130459e+00	-4.577182e+01	0	0	2.226267e+01	-1.433947e+01	0	0	-3.346923e+01	1.417394e+00	0	0	-9.978649e+00	2.961289e+01	0	0	-1.283732e+01	-1.586985e+01	0	0	-1.199767e+01	-4.987964e+00	0	0	2.920307e+01	2.627667e+01	0	0	-2.815959e+01	9.242041e+00	0	0	1.290526e+01	-2.648896e+01	0	0	2.081150e+01	-1.230402e+01	0	0	-1.711318e+01	3.049645e+01	0	0	-4.853439e-01	-2.336931e+00	0	0	-1.256067e+01	2.092613e+01	0	0	-2.345176e+01	-1.437740e+01	
8.165000e+01	0	0	4.626772e+01	1.101584e+01	0	0	7.886818e+00	-1.034690e+01	0	0	-2.628615e+01	5.663172e+00	0	0	-1.659872e+01	3.023831e+01	0	0	-1.385653e+01	2.234190e+01	0	0	-6.497282e+01	-2.668169e+01	0	0	2.706755e+01	-4.272738e+00	0	0	-1.621043e+00	1.627068e+01	0	0	4.586003e+01	-2.727448e+01	-9.246324e-02	0	6.411765e+02	-5.426750e+01	0	0	-1.404582e+01	2.660172e-01	0	0	6.202677e+00	-1.277893e+01	0	0	1.696758e+01	-2.504388e+01	0	0	1.674434e+00	2.675366e+01	0	0	-1.729276e+01	-2.642329e+01	0	0	1.011939e+01	-4.671799e+01	0	0	3.128033e+01	-8.453403e-01	0	0	-1.493885e+01	-2.425757e+01	0	0	2.675209e+01	-2.363036e+00	0	0	2.919335e+01	-1.549080e+01	0	0	1.143467e+01	-1.319844e+00	0	0	3.698796e+01	-2.347804e+01	0	0	-5.838672e+00	4.488616e+01	0	0	-1.519123e+01	1.994248e+01	0	0	1.538051e+01	-6.306711e+00	0	0	6.450199e+00	2.924270e+01	
8.170000e+01	0	0	4.234615e+01	2.029035e+01	0	0	6.416229e+00	-2.341307e+01	0	0	2.959620e+01	9.040623e+00	0	0	-1.463794e+01	1.481673e+01	0	0	-1.287614e+01	2.320955e+01	0	0	-1.693361e+01	2.906831e+01	0	0	-3.834229e-01	-2.513548e+01	0	0	-1.504545e-01	4.404274e+01	0	0	1.546787e+01	-5.642132e+00	-6.367084e-02	0	4.686274e+02	-2.805182e+01	0	0	-1.306542e+01	-8.180061e+00	0	0	-1.585615e+01	-1.563432e+01	0	0	2.824209e+01	-1.506594e+01	0	0	-1.266743e+00	-8.692413e+00	0	0	2.290332e+01	-3.006545e+01	0	0	2.433508e+01	-8.156716e+00	0	0	-3.881771e+01	2.804168e+00	0	0	4.094351e+01	-4.391934e+01	0	0	-1.344399e+01	-5.583624e+00	0	0	-1.835566e+01	2.722433e+00	0	0	4.571928e+00	-9.844353e+00	0	0	2.674239e+00	-1.364961e+01	0	0	-1.564260e+01	-2.016286e+01	0	0	-2.548534e+01	-5.834480e+00	0	0	-1.893322e+01	3.636486e+01	0	0	-4.824310e+00	-2.681367e+01	
